printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.007461654	0.9874091	0.0012613006	0.001460987	0.000744827	0.0016622167	56237076
0.058143556	0.02666905	0.40240788	0.45482132	0.045944393	0.012013691	56241712
0.7760867	0.1635134	0.00012571256	0.00067989127	0.026818575	0.03277568	56241552
0.81558	0.15180786	0.00095448166	0.0020233914	0.026711533	0.0029228176	56241562
0.68760616	0.27737322	0.005095543	0.0020931181	0.013514966	0.014316995	56241659
0.042674255	0.9126978	0.033109337	0.0050379587	0.0043473514	0.002133263	56241848
0.014195179	0.9800668	6.3968946e-05	0.0021644018	0.0031288299	0.00038074187	56241768
0.08061057	0.9052151	0.0009812928	0.0029721828	0.0031441406	0.0070767053	56241829
0.06108639	0.93153495	0.0007018453	0.0013182913	0.0022459691	0.0031126158	56242846
0.084349714	0.89176446	0.00037264515	0.0028343685	0.012359982	0.008318843	56242089
0.056182064	0.9333231	0.002856419	0.0010393424	0.0023832521	0.0042158407	56242915
0.033311345	0.9159694	0.026167726	0.006910968	0.0019042266	0.015736304	56242191
0.0084370095	0.97202694	0.00034930132	0.00021180014	0.0020630478	0.01691192	56242674
0.0053793127	0.9900121	0.00031996588	0.0020211514	0.0008342515	0.0014331673	56242118
0.016349431	0.97407156	0.002783322	0.0012189017	0.0014462563	0.004130568	56243019
0.040165327	0.9478083	0.0021604667	0.0025656228	0.0023082823	0.004992032	56243134
0.09966008	0.87516695	0.00039275407	0.0005953535	0.0028382041	0.021346686	56243102
0.016517818	0.9797157	0.00021592145	0.0014004024	0.00079621194	0.0013539682	56243059
0.02936211	0.9667327	9.5091e-05	0.00088539824	0.0013833503	0.0015414149	56243051
0.4452627	0.50118506	0.010266021	0.009753286	0.030339485	0.0031934853	56243990
0.036393687	0.019195361	0.17013943	0.6094299	0.15082549	0.014016172	56244030
0.20504324	0.0644581	0.0024644993	0.009463624	0.12903386	0.5895367	56243905
0.44772443	0.50024396	0.0010347472	0.0040083914	0.043210406	0.0037780094	56243946
0.30019993	0.05189362	0.0039532287	0.5425343	0.098020114	0.0033987372	56243940
0.03960935	0.012899561	0.40316707	0.42101434	0.10751424	0.015795378	56244902
0.010136196	0.0061638705	0.0017058243	0.002063642	0.035523098	0.9444074	56244814
0.3959269	0.029235315	0.0035070984	0.5331163	0.03733189	0.0008825068	56244768
0.021860577	0.029737726	0.00018028742	0.0018437115	0.110897385	0.8354804	56244813
0.009721223	0.98336846	0.0005607247	0.001108131	0.0024041485	0.0028371857	56245887
0.016164236	0.976146	0.00019312487	0.0003646584	0.0018950596	0.00523694	56245857
0.043901272	0.030296633	0.8847963	0.0064970017	0.031767193	0.0027415748	56246634
0.051131386	0.019618345	0.88792974	0.010012161	0.030453254	0.0008550631	56246580
0.04962989	0.115775675	0.19802284	0.4739262	0.16097607	0.0016693603	56245906
0.088873796	0.03792603	0.8328868	0.005578693	0.034053847	0.00068073894	56246553
0.21415946	0.025280483	0.0052560447	0.59121734	0.16303833	0.0010483835	56246597
0.31778455	0.063276775	0.010132483	0.18409193	0.4197974	0.0049169185	56253489
0.051971447	0.42548501	0.03662057	0.011941958	0.09898065	0.37500036	56253370
0.03278844	0.4698065	0.00085017306	0.0036833878	0.03749167	0.45537984	56253473
0.24478188	0.030769108	0.011154017	0.584195	0.07330113	0.055798817	56253491
0.1304948	0.23387381	0.13782209	0.019937428	0.47090963	0.0069622016	56255611
0.026205663	0.0415363	0.004553036	0.8417818	0.08265365	0.0032695858	56255240
0.03254331	0.047535736	0.022574017	0.6483652	0.23548837	0.013493323	56255693
0.060493182	0.528702	0.0019791697	0.0070558065	0.058329493	0.3434403	56255523
0.026978523	0.3007831	0.002420516	0.002288248	0.014120502	0.6534091	56255422
0.04855219	0.032913893	0.027290013	0.7760072	0.09193346	0.02330337	56259202
0.041607272	0.062155798	0.008339695	0.80918795	0.0713222	0.007387067	56259531
0.069539085	0.58745414	0.010302345	0.0017987402	0.0057387366	0.32516697	56259297
0.012551103	0.17737447	0.7425617	0.013219236	0.015454146	0.038839348	56259356
0.033069286	0.7981754	0.0010243112	0.0034380108	0.016225098	0.14806782	56259471
0.04292229	0.01050148	0.0068692747	0.8744434	0.06110397	0.0041595735	56259635
0.014750401	0.73539793	0.000654219	0.0044617457	0.011491195	0.23324442	56259552
0.032942735	0.7458352	0.0002801822	0.0011339514	0.008806115	0.21100177	56259573
0.035536163	0.45300442	0.0536645	0.026954526	0.037429936	0.39341044	56259572
0.050225433	0.92733413	0.0031429296	0.0029081267	0.004548579	0.011840836	56260294
0.021831468	0.9740098	0.0002980933	0.00062085094	0.0007552194	0.002484491	56260256
0.018750224	0.97870135	8.3028826e-05	0.00013904844	0.0011827755	0.0011434766	56260123
0.016026802	0.008128948	0.62379074	0.29037526	0.0573502	0.0043280106	56260672
0.033864453	0.8730576	0.0041084276	0.006519975	0.0057406374	0.07670889	56260658
0.53589284	0.42312723	0.004681443	0.011942838	0.014212476	0.010143162	56260705
0.4256087	0.4520404	0.025079189	0.07170909	0.013262292	0.012300265	56260698
0.72564316	0.26005608	0.0018960409	0.0023083342	0.0044789426	0.005617403	56261352
0.674496	0.27938998	0.011948642	0.0012665755	0.0028508767	0.03004788	56261350
0.56817377	0.3748801	0.001727939	0.0006739786	0.0024745117	0.052069753	56261336
0.72212714	0.20952341	0.0011024745	0.0031181017	0.0065786736	0.05755024	56262109
0.81962854	0.087971345	0.0030084748	0.00066249847	0.002792017	0.08593709	56262119
0.4534475	0.41075182	0.0029366221	0.0030420937	0.008273054	0.12154891	56262219
0.7700075	0.10137337	0.0004263139	0.0011118312	0.021512453	0.105568565	56262336
0.77870303	0.09785692	0.002382666	0.001276162	0.008405467	0.111375846	56262384
0.85696274	0.1033343	8.2424776e-05	0.00025070872	0.010595983	0.028773766	56262299
0.015922701	0.09370446	0.0001904831	0.83491117	0.051189933	0.0040812935	56263308
0.00428204	0.056085125	0.029906647	0.88833636	0.019109393	0.0022803813	56262727
0.021348124	0.012994508	0.056588184	0.8575611	0.031313013	0.020195045	56262620
0.0027918846	0.033500332	0.04711993	0.90290815	0.013344104	0.00033564382	56262784
0.024494283	0.016715348	0.013509624	0.8669088	0.07669652	0.0016754823	56263353
