printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.021275228	0.9767569	3.7841794e-05	0.00012184649	0.0009979294	0.00081029016	51683325
0.0045741857	0.99175686	0.0008789148	0.0019657086	0.0006144633	0.0002098384	51696466
0.0064548217	0.034544718	0.9543203	0.0015326985	0.002235399	0.00091211585	51754401
0.026438894	0.9719455	0.0002262929	0.0005459438	0.00050750014	0.00033586667	51754397
0.016408896	0.98066413	8.561305e-05	0.00034000343	0.00023580747	0.002265582	51754325
0.03130306	0.9649957	7.034949e-05	0.00035781998	0.002363036	0.0009102029	51754612
0.08408058	0.050108075	0.33334082	0.38614628	0.14177486	0.0045494423	51541681
0.010984105	0.007843566	0.0035863435	0.9458575	0.031448945	0.0002795828	51747826
0.06926414	0.23427202	0.00049570814	0.62904537	0.06480717	0.0021155933	51747880
0.038581565	0.9595518	3.7146525e-05	0.00013808244	0.0010347703	0.0006567083	51754596
0.0050608157	0.030210478	0.95871866	0.002351371	0.003415044	0.00024360443	51754369
0.003136559	0.008463946	0.98582536	0.0018707721	0.00050070544	0.00020263153	51754407
0.012383994	0.1497864	0.81660855	0.016382769	0.002217623	0.0026207103	51772272
0.003422794	0.040003262	0.9480346	0.006906049	0.00077686604	0.0008564863	51772374
0.024329953	0.9665197	0.00014681382	0.00079636264	0.0039339983	0.004273215	51772275
0.012783456	0.98472035	7.641704e-05	0.00042270398	0.0010098317	0.0009872012	51772359
0.020829413	0.9734074	0.00038760935	0.00055605994	0.0010278941	0.0037915746	51772299
0.010590979	0.9867822	6.2445666e-05	0.0004092002	0.0020161143	0.00013899464	51754571
0.0062764273	0.9928208	0.0001234803	0.00020901678	0.00024398026	0.00032625132	51772418
0.21310256	0.025674047	0.36639655	0.16902135	0.21289861	0.012906867	51754566
0.020785144	0.97437435	0.00012358945	0.00023285115	0.0008911043	0.0035929384	51772583
0.003755935	0.032684408	0.958085	0.0024418153	0.0010387904	0.001994001	51772382
0.021602578	0.9756742	9.150204e-05	0.000177524	0.00073937303	0.0017149183	51772771
0.007886293	0.989209	0.0005147381	0.00037417968	0.00061055116	0.0014052314	51772810
0.025122752	0.95905614	0.00046297663	0.00035980812	0.00047953168	0.01451879	51772784
0.012660051	0.9848578	0.00020029684	0.0003929566	0.0010087597	0.0008801479	51772513
0.021287529	0.9732887	0.00033603524	0.00023790864	0.0011521514	0.0036977225	51773257
