printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.037510663	0.012443156	0.19633017	0.54785377	0.19948924	0.006372992	2390348
0.023977704	0.0098433215	0.29052025	0.56970245	0.09448376	0.011472548	2390601
0.022877239	0.0077893957	0.00012648055	0.017381359	0.9512264	0.0005991171	1646727
0.25853482	0.026016511	0.00030238883	0.0016883082	0.7115823	0.0018755895	1646791
0.7793516	0.0599999	5.997796e-05	0.0016656757	0.15856305	0.00035977855	2390502
0.30545694	0.043426834	0.00050837925	0.01187749	0.6374957	0.0012345779	1646742
0.8850123	0.048544344	5.8950256e-05	0.0005889128	0.062930904	0.002864511	2390426
0.77430415	0.079857044	0.00010859102	0.00054408197	0.14291067	0.0022754602	2390595
0.021248573	0.0058754045	0.21379569	0.6367172	0.11571377	0.006649381	2412814
0.026135946	0.006893378	0.31515282	0.49953735	0.14443949	0.007841001	2412643
0.7208703	0.065368846	4.3482807e-05	0.0014524317	0.21119076	0.001074174	2412823
0.638151	0.13213246	0.0004929116	0.0013296866	0.105258614	0.122635454	2412756
0.006002669	0.002521718	0.40242594	0.5325505	0.054566205	0.001932985	2431234
0.0017129971	0.00016723174	0.03001592	0.8127181	0.15427673	0.0011090019	1646675
0.8105986	0.07515062	7.114293e-05	0.00023399101	0.11177308	0.0021726456	2431625
0.75712425	0.18028025	5.7246845e-05	0.00037084727	0.049698878	0.012468532	2431595
0.79743826	0.10277184	3.5740726e-05	0.00070506317	0.097990796	0.0010582657	2412696
0.7270365	0.07756091	5.2792388e-05	0.0003011833	0.1907668	0.0042818477	2431437
0.04768589	0.009331525	0.11669031	0.66587156	0.15202576	0.008394918	2442608
0.026909914	0.0062421253	0.10431988	0.79410565	0.06222159	0.006200759	2442714
0.7953919	0.04390567	4.5591605e-05	0.00012709404	0.15960446	0.0009252776	2442886
0.03478666	0.012600552	0.34346598	0.45148528	0.147839	0.00982257	2450976
0.10585505	0.025216255	0.25481752	0.451455	0.13636172	0.026294427	2374137
0.7704343	0.05043078	2.2634118e-05	0.00018085093	0.17811564	0.0008157831	2451045
0.77904654	0.108384736	0.00010255325	0.0011517542	0.1097291	0.0015852562	2374472
0.021248251	0.007119798	0.39919224	0.53001714	0.03535876	0.0070637446	2374272
0.6820791	0.070324175	2.0804577e-05	0.0008355338	0.23280609	0.013934263	2451095
0.75487083	0.052368395	0.00044464273	0.0014633405	0.1893207	0.0015320532	2374307
0.78274876	0.1193535	5.3161086e-05	0.00018398886	0.09609237	0.0015682722	2451057
0.84378886	0.059861068	0.00025161778	0.00053016416	0.09422338	0.001344973	2374152
0.37774578	0.02820751	9.147015e-05	0.006439849	0.3917983	0.19571717	2442626
0.7912404	0.068835564	7.6886485e-05	0.0018685322	0.13765389	0.00032479328	2442911
0.042608846	0.06305857	0.10803045	0.15849626	0.6266605	0.0011453233	4206401
0.60205245	0.03276949	9.3930124e-05	0.0046632406	0.35910788	0.0013129964	4206342
0.005550052	0.0028467232	0.109339036	0.79777056	0.07937919	0.005114381	4206501
0.019794064	0.013091341	0.00017627768	0.012078172	0.9544739	0.00038616947	4206255
0.014800531	0.039993837	0.5468723	0.06098134	0.33692855	0.00042340765	4296991
0.63878655	0.038571734	0.004234214	0.0079708025	0.025177212	0.28525943	4297031
0.0018813885	0.0009493348	0.0026665612	0.9640415	0.029974509	0.00048674634	4297047
0.007256834	0.001446983	0.028295735	0.9147736	0.04542738	0.0027994937	4296984
0.0062288777	0.0071579576	0.09277819	0.82948685	0.063680746	0.00066743273	6089640
0.0032680617	0.0039788294	0.025442384	0.91220707	0.05427579	0.00082787924	6089600
0.3182738	0.08028427	0.0037596247	0.0049102604	0.07028035	0.5224917	4297002
0.5227346	0.0324505	6.583677e-05	0.0037867033	0.35755128	0.08341107	6089615
0.5786353	0.029495947	0.0003196358	0.004857217	0.3293891	0.057302818	6089616
0.60394627	0.010673687	2.037033e-05	0.00067501026	0.38057733	0.0041073174	6089637
0.014953051	0.006833312	0.58787125	0.34515232	0.042628244	0.0025618614	2450975
0.043400522	0.010218088	0.033228263	0.845267	0.06606629	0.0018198062	11242871
0.7668876	0.11298935	7.2036644e-05	0.0013299097	0.11619863	0.00252245	11242858
0.6746177	0.1529438	5.2743195e-05	0.0004502547	0.12608922	0.045846272	11242936
0.010152074	0.0711677	0.003043848	0.05832117	0.85716724	0.0001480007	10166156
0.8034295	0.17996894	2.348836e-05	0.00030047356	0.009104613	0.007173031	10166116
0.81367683	0.1504089	1.1850217e-05	0.00025505712	0.027072169	0.008575203	10166118
0.013003882	0.07860989	0.0013300198	0.021214139	0.88555634	0.00028566594	10166138
0.015879983	0.069276296	0.009027542	0.039799564	0.8653738	0.0006427419	10166151
0.19644096	0.013484776	0.00047788123	0.00591148	0.73560095	0.04808395	11242914
0.8876033	0.08509642	7.4788563e-06	0.00010637453	0.021186013	0.006000437	10166120
0.00306821	0.003886327	0.96296835	0.016345516	0.013563605	0.00016794706	11636082
0.0007338272	0.0007486246	0.99281657	0.004673985	0.0008408782	0.00018609205	11636295
0.002413515	0.00083825266	0.03224311	0.9121576	0.051616613	0.00073092367	11636304
0.012586519	0.0073997835	0.0003628983	0.020783905	0.9577593	0.0011075677	11636072
0.010454292	0.013794535	0.8959504	0.0190821	0.059667427	0.0010512715	11636145
0.44953638	0.24220994	6.0175495e-05	0.0021797179	0.30296665	0.0030471475	11636289
0.6008141	0.16451305	0.0001106741	0.0014433805	0.23204483	0.0010739989	11636227
0.7794555	0.021199943	6.905855e-05	0.0016991886	0.19736497	0.00021138751	11635945
0.8493999	0.06615887	8.0342135e-05	0.00056671037	0.08194295	0.0018512979	12475098
