printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.07268098	0.17464617	0.455294	0.22201322	0.072262146	0.0031035237	40222645
0.023797536	0.36321414	0.001333195	0.0022772644	0.018108046	0.5912698	40222630
0.0067873076	0.004722073	0.008434432	0.9574021	0.020869447	0.0017847068	40222840
0.027211789	0.96490234	0.00018328866	0.0020385268	0.0010699257	0.0045942673	40222800
0.052062035	0.50597525	0.32156774	0.046166833	0.010262364	0.063965745	40222900
0.027773526	0.95408064	0.00042585804	0.0054641142	0.004112095	0.008143743	40222690
0.034225464	0.9435982	0.00018164304	0.0012382639	0.0025837533	0.018172603	40222806
0.03258605	0.037283637	0.0077890777	0.81777114	0.10365864	0.0009114743	40222962
0.035358883	0.59208465	0.24155484	0.05171112	0.013919983	0.06537047	40222948
0.011397555	0.95070165	0.0006799495	0.005715059	0.00537541	0.026130449	40222892
0.047709674	0.05367715	0.0021237803	0.701126	0.1918897	0.0034736963	40222841
0.054660056	0.6950194	0.026693607	0.14368412	0.028799098	0.05114369	40222988
0.22947532	0.3939311	0.002069421	0.019326145	0.09273923	0.2624587	40222971
0.24953377	0.24970615	0.005953422	0.03760691	0.05589142	0.40130836	40222975
0.03170714	0.015232184	0.0015320608	0.9063938	0.040863626	0.004271171	40223032
0.15788293	0.010247114	0.024623174	0.2898809	0.49208462	0.025281293	40223036
0.16135012	0.1832851	0.18489076	0.08437224	0.113871604	0.27223015	40223123
0.012733085	0.94224167	0.0014109834	0.0011492193	0.0007794866	0.041685566	40223103
0.04339401	0.05195545	0.06326425	0.59804493	0.16207838	0.081262976	40223033
0.50057375	0.08471514	0.000295353	0.004299634	0.07916044	0.33095562	39864893
0.06005119	0.016640505	0.01115415	0.86379135	0.046150815	0.0022119079	40223031
0.099282704	0.14302683	0.34841025	0.12153263	0.09331925	0.19442838	40223106
0.016098928	0.96699065	0.00037454086	0.00053740945	0.0012446168	0.014753833	40223391
0.023547662	0.025646208	0.7181967	0.1775442	0.050289225	0.004775938	40222518
0.018139798	0.0060306843	0.0009628714	0.8416865	0.13183971	0.001340453	40223156
0.01283941	0.978954	0.00012984032	0.0012734069	0.0008989407	0.0059043798	40223188
0.08783898	0.25378588	0.44485965	0.1207306	0.08684825	0.005936614	40223401
0.002541984	0.0091702	0.9742405	0.0018081251	0.007947492	0.0042916955	40223398
0.01550555	0.97073925	0.00018209867	0.003016168	0.001116409	0.009440498	40223219
0.030599676	0.9340327	0.00014133671	0.0032649992	0.006260431	0.025700906	40223319
0.0137507105	0.98249507	0.0005053471	0.0006595219	0.0010485795	0.0015407873	40223383
0.0024829444	0.0012583093	0.0008324583	0.9803608	0.013880776	0.0011846634	40222643
