printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.065868385	0.009517335	8.69808e-05	0.043201823	0.8660024	0.01532303	55037085
0.2659661	0.013832256	0.0219864	0.120189846	0.3777704	0.200255	55037041
0.3472839	0.38555372	0.0062621124	0.02108372	0.1304679	0.10934861	55037193
0.108904764	0.006933756	0.0011922504	0.019558128	0.86007154	0.0033396252	55037158
0.0037873106	0.00040818317	0.004091195	0.80602944	0.17616613	0.009517667	55037092
0.7059083	0.046527825	0.00022965849	0.053628225	0.18991546	0.0037905995	55037116
0.015878374	0.0026146015	0.0005004977	0.65271884	0.32556593	0.0027218112	55037264
0.28709322	0.029903905	0.0017945132	0.3138091	0.25589254	0.11150668	55037250
0.5426905	0.007861979	7.982718e-05	0.002953702	0.44526643	0.0011475295	55037216
0.03601435	0.026640188	5.237136e-05	0.5746699	0.3570623	0.005560874	55037299
0.023044044	0.007832897	0.0055714063	0.34424525	0.61327165	0.0060347645	55037348
0.05672692	0.0042826235	0.00019694374	0.025067873	0.9022024	0.011523211	55037403
0.78877294	0.009694885	5.6553487e-05	0.015178136	0.1849093	0.0013882509	55037386
0.45249858	0.02521157	0.00045049743	0.04132314	0.44061413	0.039902005	55037402
0.3515472	0.023083838	0.0027339049	0.05636961	0.55841744	0.0078479955	55037375
0.305177	0.038334377	0.0016228289	0.039919116	0.61210656	0.0028401737	55038806
0.2027473	0.009486307	0.00019867728	0.0029675034	0.77623796	0.008362285	55038890
0.048479766	0.0042657577	0.0016146643	0.40683618	0.5242865	0.014517143	55038759
0.2517058	0.034659177	0.0018512687	0.101253554	0.60838753	0.002142665	55038794
0.51970553	0.016826626	0.005510663	0.14521357	0.15951633	0.15322727	55038871
0.03825353	0.009768115	6.468403e-05	0.006751994	0.9364379	0.008723825	55039086
0.5996589	0.06583826	0.005596097	0.089361824	0.18885091	0.050693955	55039040
0.83906066	0.03535135	0.0042265565	0.029750602	0.060503636	0.03110732	55039035
0.81290954	0.033553552	0.0024641976	0.01722307	0.09762597	0.03622355	55039079
0.5876585	0.02219537	0.00023694971	0.058455713	0.3287656	0.0026878575	55040239
0.40270156	0.05224639	0.0035852522	0.044387985	0.4729028	0.024176037	55037229
0.50003964	0.03866032	0.002939556	0.036815707	0.40291974	0.018624974	55040294
0.19420293	0.013709796	8.325099e-05	0.015485856	0.762961	0.013557129	55040386
0.8915383	0.015651148	0.0007740727	0.009929897	0.071291134	0.01081552	55040292
0.0023167417	0.00035426274	0.00059310644	0.89300084	0.103651315	8.367553e-05	55040416
0.383784	0.051512424	0.011994834	0.35597202	0.16556606	0.03117071	55040313
0.12677026	0.002182676	0.00014012643	0.008431406	0.86100656	0.0014690174	55040387
0.63478047	0.0069451877	7.677855e-05	0.010137544	0.3457474	0.002312557	55040349
0.0031739383	0.009875278	0.93313134	0.032850135	0.0197352	0.0012341114	55042220
0.006649071	0.20112751	0.68299437	0.102404475	0.0060987375	0.0007257721	55042278
0.0007643977	0.0023495492	0.95694405	0.030249722	0.00868317	0.0010090589	55042317
0.008988317	0.24476263	0.041512437	0.67566437	0.025434919	0.0036373553	55042279
0.0036365467	0.0017450439	0.023460789	0.95400417	0.016421938	0.00073153176	55042218
0.00833833	0.006876305	0.0012973164	0.8575372	0.124962345	0.0009884514	55042280
0.003366456	0.0011101754	0.00024375085	0.587163	0.4063468	0.0017698676	55040312
0.00404627	0.0104680965	0.91777796	0.03585763	0.031051965	0.0007981161	55042417
0.0006387835	0.003558902	0.9897858	0.0024017114	0.0025155465	0.0010992124	55042440
0.029548977	0.85432744	0.008955965	0.06252691	0.033448845	0.011191914	55042420
0.008729296	0.02896766	0.0009387839	0.87155455	0.08874854	0.0010612302	55042419
0.0016004014	0.0042328695	0.0074403468	0.9785685	0.007365638	0.00079228485	55042418
0.017000053	0.72520417	0.028066386	0.019687448	0.006232167	0.2038098	55042421
0.10478076	0.09931217	0.43027067	0.081314825	0.20086381	0.08345776	55043131
0.01889189	0.01005444	0.017203359	0.9342153	0.014083406	0.005551499	55043231
0.012647215	0.9568431	0.00057545316	0.00188073	0.0037424623	0.024311002	55043229
0.008659267	0.9843812	0.0007237182	0.0035814645	0.0011582136	0.0014961835	55043227
0.013545295	0.98136914	0.00028648903	0.0018193487	0.0011963279	0.0017834243	55043140
0.02161069	0.19980839	0.57285416	0.13878867	0.053117424	0.013820663	55043335
0.011739541	0.10667552	0.77185273	0.06594138	0.030853622	0.012937162	55043317
0.04353224	0.014265473	0.91807264	0.009693091	0.009487948	0.004948584	55043117
0.004963581	0.002717718	0.02349161	0.9225866	0.043926965	0.0023135028	55043337
0.009502101	0.24180438	0.66462445	0.034286257	0.038090374	0.011692488	55043325
0.027325949	0.013381922	0.010070503	0.91777396	0.028482914	0.0029647825	55043118
0.0015068236	0.99676067	0.0003847961	0.0006921279	0.00022684467	0.00042870487	55043290
0.01347791	0.18027708	0.73959357	0.031306792	0.01310224	0.02224235	55043261
0.0023106735	0.9950389	0.00053227204	0.00074468454	0.00038804166	0.000985375	55043288
0.028651673	0.07623851	0.70096266	0.08795711	0.09672108	0.009469013	55043962
0.0018681901	0.0024013075	0.94961154	0.020283857	0.02485562	0.0009794661	55044065
0.008352715	0.005529459	0.013406898	0.9460616	0.024848813	0.0018004641	55043949
0.009087548	0.012986932	0.018864904	0.9053492	0.050933104	0.0027783306	55043971
0.001214191	0.0010751332	0.94539434	0.047000144	0.00473477	0.0005813587	55044044
0.017694697	0.53592354	0.20610446	0.22007225	0.011891423	0.008313641	55043951
0.025657646	0.2872519	0.38488948	0.22763534	0.038820036	0.035745647	55043961
0.21376176	0.04563228	0.56894404	0.12509562	0.037658792	0.008907446	55045293
0.00445659	0.044899095	0.9312962	0.008764259	0.0017761034	0.008807628	55045206
0.010187187	0.17292911	0.7897623	0.01863944	0.004242021	0.004239902	55045245
0.0037824302	0.09030557	0.88753414	0.013286834	0.004508854	0.00058218924	55045279
0.0048996	0.069261864	0.91036266	0.011121928	0.0023948622	0.0019591085	55045634
0.0017246335	0.014533268	0.9754505	0.0038939416	0.00064106355	0.0037566426	55045703
0.0041953437	0.99082386	0.00019412009	0.00017635469	0.00036656475	0.0042437282	55045654
0.008819665	0.98034465	0.00895384	0.00092581165	0.00024490658	0.00071117375	55045151
0.008393727	0.9875365	0.00012361794	0.00028013854	0.0007313264	0.0029346019	55045078
0.0057314364	0.056077547	0.91734517	0.016072586	0.0034247804	0.0013485404	55045598
0.00511457	0.9916385	0.00029429086	7.9944046e-05	0.0002817344	0.0025910086	55045610
0.0058962544	0.9924263	0.0005174662	0.00044931757	0.00033570846	0.00037506674	55045612
0.00087255414	0.009332228	0.9838006	0.0014965395	0.0026403563	0.0018577016	55046131
0.00038915256	0.00034968075	0.9825815	0.007320214	0.009301892	5.7428253e-05	55046092
0.00485501	0.21828574	0.7158106	0.05388728	0.004786765	0.0023746474	55046085
0.0011805163	0.0020074134	0.9657444	0.016050236	0.014707274	0.00031023173	55046179
0.0024082551	0.024649668	0.0043824916	0.9194944	0.048730675	0.00033450793	55046073
0.0039646667	0.099784344	0.09529884	0.7861473	0.014613046	0.00019187047	55046154
0.006248928	0.006503239	0.70478106	0.25594705	0.023235526	0.0032841288	55046133
0.013804932	0.34054932	0.13958134	0.44927737	0.018387724	0.038399257	55046155
0.0021208709	0.0034471715	0.9730556	0.009683223	0.010698968	0.0009942236	55046247
0.0055606556	0.008320447	0.0022410715	0.89737463	0.08610119	0.00040204424	55046134
0.00042336353	0.0055346624	0.99128085	0.0012364066	0.00016663228	0.0013581187	55046266
0.046183754	0.036602147	0.32637453	0.51425606	0.067820035	0.00876348	55046267
0.0061376016	0.030582892	0.0011705041	0.9340225	0.025554571	0.0025319783	55046181
0.04730685	0.15421845	0.6936181	0.053529974	0.041742414	0.009584225	55046268
0.017568557	0.71723944	0.0013204444	0.0064668097	0.007683643	0.24972107	55046258
0.017821327	0.8888127	0.0017344655	0.007206554	0.01784466	0.06658039	55046263
0.014985101	0.8524723	0.0023956117	0.018196171	0.024417533	0.087533325	55046252
0.12294504	0.04280142	0.74680144	0.019364	0.0665827	0.0015053819	55046659
0.6281421	0.14425667	0.0013277879	0.0035208068	0.083217174	0.13953543	55046644
0.003875611	0.0011919424	0.00075697876	0.00010895978	0.00083083	0.99323565	55046666
0.031864423	0.87767357	0.0036070144	0.0019649863	0.006606081	0.07828388	55046657
0.7747893	0.0823501	0.000995174	0.0017547724	0.03555764	0.10455298	55046682
0.0091689015	0.06573764	0.8694056	0.021309307	0.020209601	0.01416901	55047185
0.0016829183	0.00838169	0.003992681	0.9699435	0.01562922	0.00036997517	55047138
0.0048590642	0.081066385	0.8590966	0.025491212	0.020850569	0.0086361375	55047193
0.0054979245	0.09177822	0.864418	0.012335554	0.0132049695	0.012765393	55047187
0.007526914	0.79524857	0.050694168	0.06462794	0.08039734	0.0015050324	55047149
