printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.0057806796	0.0057940143	0.00013590681	0.9644997	0.02373573	5.3944736e-05	55279464
0.007677853	0.9765015	0.004578879	0.0034659114	0.004456357	0.0033194367	55279510
0.015618392	0.81174964	0.0128994435	0.009304581	0.023038328	0.1273896	55279558
0.016175449	0.8599118	0.0052084657	0.037175067	0.03387612	0.047653135	55279480
0.006117304	0.007754739	0.015969243	0.9350014	0.033999138	0.0011582102	55282116
0.12934081	0.12649196	0.70989436	0.0068389704	0.019676607	0.007757259	55282230
0.002673015	0.00436036	0.9829007	0.0026680946	0.007062028	0.0003358586	55282147
0.009814512	0.01639917	0.9295801	0.015405594	0.028066657	0.0007339826	55282125
0.013756997	0.9800986	0.0028446133	0.0014530304	0.0016993318	0.00014743162	55282130
0.000550272	0.0012964319	0.9969914	0.00036822373	0.0006940491	9.959858e-05	55279445
0.015923297	0.04709803	0.90778846	0.008058952	0.020526998	0.00060424616	55279347
0.013389843	0.77253693	0.033761147	0.028356679	0.14086102	0.011094347	55282215
0.1751676	0.16855796	0.36075094	0.1237277	0.16460308	0.007192769	55282133
0.0005576506	0.00027925358	0.013740082	0.9754995	0.009824372	9.920583e-05	55279463
0.0025536323	0.031037128	0.9306469	0.022555346	0.0071778665	0.0060291593	55284511
0.003078106	0.034739107	0.93369216	0.017903456	0.0041177985	0.006469402	55284513
0.00453253	0.00044206466	0.016855014	0.9522466	0.0256475	0.00027623784	55284599
0.0545635	0.0029815456	0.0004655705	0.82027435	0.12157041	0.00014463278	55284486
0.010375562	0.10533773	0.7711059	0.058638338	0.052002143	0.002540309	55284508
0.02025405	0.976349	0.00067512586	0.0016470061	0.0010518585	2.2892793e-05	55284572
0.011462903	0.92539585	0.011540101	0.012460866	0.027063599	0.012076678	55284552
0.031624906	0.03958663	0.011650786	0.81188583	0.10246822	0.002783582	55285744
0.032240044	0.91032237	0.0051435763	0.0072322893	0.023074478	0.021987185	55284528
0.0038912406	0.0075074607	0.976592	0.0023033868	0.00922175	0.0004841376	55285835
0.014243472	0.92804253	0.00079785456	0.0068199774	0.048027415	0.0020686444	55285748
0.0066125616	0.985704	0.004300365	0.0015363869	0.0010063887	0.0008402296	55285848
0.00039866043	7.356003e-05	0.13057107	0.86341935	0.0054900963	4.7275393e-05	55285867
0.020073984	0.95884645	0.007774422	0.0034159422	0.0060688895	0.0038203725	55285792
0.009610387	0.013559333	0.96396595	0.0019238672	0.009552218	0.0013883259	55286123
0.03738127	0.76418716	0.15276632	0.0061413003	0.030383456	0.009140447	55286201
0.006053384	0.010648405	0.9773027	0.0009808418	0.004058333	0.00095636974	55286187
0.017228095	0.022754101	0.9528032	0.0016608365	0.004026731	0.0015270314	55286161
0.026863676	0.20863004	0.69993865	0.013636458	0.048776593	0.0021545577	55286219
0.08462876	0.0028774692	0.0036476261	0.7890468	0.11949668	0.0003025354	55286070
0.018360306	0.96587646	0.0039824434	0.0014845585	0.0024101266	0.007886118	55286202
0.017556982	0.073172234	0.8314801	0.015765948	0.049240433	0.012784273	55288067
0.22825336	0.35682485	0.2111224	0.044010226	0.13887428	0.020914916	55288087
0.06285007	0.10910592	0.54673797	0.030420266	0.24838918	0.0024965662	55288063
0.028875569	0.007686002	0.8413446	0.06423418	0.05145683	0.006402889	55288111
0.00071632746	0.005728409	0.9912872	0.00094375765	0.00027251494	0.0010518784	55289906
0.036766425	0.04954744	0.4287951	0.34972215	0.13386206	0.0013067576	55288110
0.02068842	0.08351088	0.8796973	0.009308812	0.0024994428	0.004295106	55289918
0.017432999	0.9620102	0.005438562	0.0018991636	0.0037396196	0.009479496	55288082
0.0031395932	0.012873228	0.97974247	0.001965472	0.00063789694	0.0016413708	55289859
0.0016746344	0.18151253	0.40496153	0.25699663	0.15451676	0.00033789768	55289802
0.037679244	0.80823576	0.019379824	0.123870164	0.0070942654	0.0037407973	55289880
0.0006488671	0.045128472	0.82409126	0.090321735	0.03923036	0.00057924056	55289840
0.02518125	0.9513102	0.007420967	0.004252125	0.006087775	0.005747652	55289897
0.0003857049	0.007117107	0.99017555	0.0008277239	0.0006748769	0.0008190736	55289972
0.0010139513	0.033036396	0.9598996	0.0013745765	0.0010604048	0.0036150804	55289971
0.03392714	0.913357	0.001433133	0.03491795	0.010695072	0.0056697833	55289999
0.014254873	0.8663094	0.002101988	0.012686988	0.03266659	0.071980126	55289771
0.021825612	0.92095995	0.029773807	0.013783315	0.010765624	0.0028917089	55289997
0.006068045	0.0031774382	0.059035167	0.9117898	0.016371258	0.003558304	55289978
0.023626275	0.6371097	0.12010433	0.17307268	0.0448324	0.0012545157	55289998
0.026991498	0.83496803	0.0015483862	0.004139802	0.027929422	0.10442282	55289976
0.00087521155	0.008587308	0.986174	0.0010085773	0.00055527623	0.0027996032	55292380
0.017190369	0.0048650894	0.0055709947	0.9031715	0.06697143	0.002230674	55292385
0.04833269	0.81351763	0.012838218	0.054060712	0.06612309	0.0051277922	55292336
0.03485771	0.88783246	0.035163347	0.02333461	0.017043723	0.0017681535	55292383
0.0010251798	0.006744579	0.9891262	0.0016582644	0.00055812206	0.00088768796	55292472
0.0027386956	0.028708417	0.9542402	0.0043664672	0.0065315687	0.0034146085	55292502
0.0014248913	0.000867105	0.008131793	0.987153	0.0020748107	0.00034834183	55292474
0.004728517	0.00055519794	0.014891751	0.9387301	0.040034708	0.0010596851	55292504
0.016549163	0.8463657	0.050090324	0.017577792	0.03868732	0.03072977	55292503
0.0034692904	0.050680984	0.9357041	0.0041413456	0.0038713512	0.0021328803	55294565
0.012880545	0.7934104	0.15796156	0.02806718	0.0056047174	0.00207552	55294577
0.0057182806	0.00389938	0.040850446	0.9238547	0.022902481	0.0027747112	55294627
0.041080758	0.8921755	0.0013561312	0.046716835	0.006537219	0.012133585	55294563
0.0077220886	0.9787634	0.0012837173	0.0034867977	0.003194482	0.005549571	55294600
0.021239385	0.9521161	0.00063482835	0.0029469563	0.004617795	0.0184449	55294601
0.10349637	0.11080205	0.66959333	0.06559684	0.043639112	0.006872219	55294740
0.021234663	0.010042202	0.5775343	0.24191718	0.14562804	0.0036436408	55294753
0.0058640516	0.005151392	0.9395399	0.037364744	0.009689231	0.0023906399	55294848
0.024690129	0.9693935	0.00014046278	0.0005065182	0.0010941263	0.004175242	55294922
0.01658261	0.9346294	0.00066099694	0.0043853894	0.012284124	0.031457584	55294870
0.029976716	0.9646386	0.000107982676	0.00033156303	0.0016722745	0.003272987	55294736
0.0011495292	0.015967345	0.973518	0.0065525854	0.0015625176	0.0012499937	55296522
0.1229983	0.25175735	0.00087883044	0.5445447	0.07376306	0.006057774	55296520
0.0017092733	0.013910541	0.9747021	0.0025226707	0.0019388082	0.0052165724	55296597
0.00912865	0.95994157	0.0004239138	0.005242333	0.02338747	0.001876012	55296599
0.21639344	0.066756256	0.00094303774	0.6428479	0.07226793	0.0007914395	55297904
0.0047396584	0.00093973527	0.050118886	0.9164562	0.025693752	0.002051733	55296600
0.075399406	0.061549414	0.19264126	0.45972493	0.2067709	0.0039141304	55298098
0.556779	0.20522489	0.0001345395	0.0009905975	0.09594364	0.1409273	55297930
0.07888138	0.09907444	0.0006268332	0.0133511545	0.8005504	0.007515836	55298003
0.5002737	0.48281097	7.146106e-05	0.00052158954	0.014648842	0.0016734375	55297940
0.5522253	0.15072659	0.009654337	0.22109675	0.058782138	0.0075149057	55298596
0.36363164	0.0063660983	0.2121615	0.1168128	0.06988209	0.23114583	55298593
0.05199847	0.030026179	0.5546202	0.23688382	0.11251321	0.013958144	55298626
0.6597382	0.32356337	0.00069447944	0.00090198603	0.010971811	0.0041302647	55298581
0.5322661	0.11132437	0.0011853728	0.16713363	0.18653744	0.0015530933	55299377
0.7705438	0.1626996	0.00012156995	0.0025881934	0.062140282	0.0019065368	55298551
0.012889065	0.015360893	0.90798146	0.013836812	0.049049683	0.0008821637	55299476
0.8051954	0.13772984	0.00040675097	0.0025233463	0.053753894	0.0003906221	55299401
0.06956901	0.042167414	0.35147038	0.3000757	0.23181863	0.004898935	55299478
0.7748868	0.14523882	0.0004485369	0.0030696986	0.07555313	0.0008030547	55299363
0.013496804	0.0065270383	0.200209	0.7532714	0.024188714	0.002307129	55301540
0.36535838	0.027623694	0.0014766274	0.54106265	0.06335585	0.0011228556	55301455
0.15222727	0.031019	0.0003405988	0.0034570468	0.14414099	0.668815	55301430
0.39398676	0.10404504	0.0032916407	0.005873236	0.21173593	0.28106743	55300530
0.06510916	0.019200657	0.2323622	0.49805874	0.17971046	0.005558828	55300572
0.6954928	0.21989968	0.0041784383	0.007344432	0.05565909	0.017425476	55301514
0.8277347	0.13872495	9.9559555e-05	0.0011544734	0.029105239	0.0031809648	55301434
0.45328513	0.19669041	0.0003395928	0.0067234216	0.18112473	0.16183665	55300509
0.57334113	0.27741203	0.034306213	0.009174493	0.05622793	0.04953823	55309967
