printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.014113344	0.983951	0.0001726782	0.00030846518	0.00025963833	0.0011948536	53921520
0.0034938229	0.32912987	0.5266086	0.1016457	0.038643844	0.0004781457	53921508
0.021341989	0.94445735	0.004759671	0.0020980022	0.0023721394	0.024970926	53921518
0.037005514	0.018044714	0.0029939911	0.87117773	0.0694228	0.0013552004	53921531
0.085740566	0.8609852	0.0051813666	0.0028428773	0.010907096	0.034342848	53922150
0.05871816	0.78166294	0.018167015	0.018051924	0.03314044	0.09025945	53922122
0.067836285	0.737755	0.017627496	0.0011394345	0.0052431286	0.17039862	53922286
0.10787599	0.55861056	0.0026782213	0.0017463389	0.016660577	0.31242827	53922281
0.06281657	0.46255904	0.011893299	0.009387349	0.05162569	0.40171808	53922313
0.005136632	0.006102974	0.8041626	0.14163241	0.04197872	0.0009866275	53923138
0.14722133	0.5962174	0.01059372	0.019338768	0.052279748	0.17434911	53922124
0.10381198	0.40708545	0.050865714	0.05265884	0.045386277	0.34019166	53922400
0.11233974	0.5228921	0.035922173	0.053016063	0.0656885	0.21014144	53922337
0.042353064	0.16806488	0.015470486	0.5193338	0.24555326	0.009224625	53922603
0.12956601	0.38731617	0.031361554	0.04316975	0.07857077	0.33001575	53922713
0.052293822	0.31720787	0.027276618	0.29090425	0.31011933	0.0021980624	53922602
0.007792938	0.0034521313	0.0030761631	0.9728362	0.011024615	0.0018179071	53923069
0.15976463	0.019273048	0.03410655	0.096398525	0.6748124	0.015644927	53923071
0.0078059724	0.0123754665	0.02870377	0.9394193	0.010914397	0.0007810794	53923157
0.089830264	0.047208734	0.17989962	0.54729915	0.13235018	0.0034121338	53923121
0.020947348	0.009944359	0.6454493	0.25366473	0.067986004	0.0020082628	53923091
0.031802498	0.9565257	0.004194686	0.001956915	0.0013030544	0.004217124	53923153
0.013477203	0.017194489	0.9399663	0.0075264163	0.014898795	0.006936781	53923675
0.03855339	0.95897543	0.0008532496	0.0004200593	0.00046825263	0.0007297326	53923480
0.02773413	0.13100706	0.77115804	0.050463814	0.016404869	0.003232061	53923418
0.07906017	0.3550395	0.5205724	0.038751435	0.0058487183	0.0007277163	53923377
0.051462144	0.94111556	0.00054392754	0.0016798498	0.0033845857	0.0018139619	53923431
0.0080190925	0.19055827	0.7695642	0.008748201	0.00433445	0.018775778	53923570
0.03439635	0.12898785	0.6056241	0.18840717	0.035958685	0.0066259326	53923689
