printed_text	handwritten_text	blank	cover	illustration	chart	filename
0.3366864	0.09573058	0.00058446807	0.0047745975	0.34952664	0.2126973	56610083
0.38966998	0.022790577	0.006081137	0.029898169	0.16867346	0.3828867	56609968
0.0029138604	0.003246507	0.97675246	0.008640064	0.00826437	0.00018263317	56610029
0.009518143	0.006517356	0.7606356	0.11453998	0.07702004	0.031768955	56610418
0.027330333	0.0074773277	0.71540153	0.17305455	0.07056586	0.006170411	56610538
0.008315767	0.016982324	0.8590013	0.075657636	0.01719031	0.02285278	56610634
0.024077877	0.7892698	0.15589441	0.0021946575	0.0049546026	0.023608657	56610581
0.015865674	0.5474153	0.42650807	0.003661148	0.0041907034	0.002359063	56610567
0.23227492	0.2810323	0.0071447454	0.007935787	0.20902203	0.26259023	56607623
0.37184554	0.08679304	0.009143261	0.5024425	0.026996015	0.0027796426	56610031
0.87365246	0.06964763	0.00083774497	0.0053034537	0.048780166	0.0017784721	56607548
0.009928651	0.9363566	0.050379746	0.0016184754	0.0007240852	0.0009923876	56610597
0.1459831	0.6499784	0.013659433	0.139638	0.046506356	0.0042347168	56616395
0.19710445	0.7224496	0.0041780723	0.019060912	0.051016845	0.0061900965	56616404
0.5341116	0.41253352	0.014850023	0.014668872	0.01282261	0.011013353	56616385
0.61679757	0.16152053	0.0006850509	0.0027166684	0.1118244	0.10645579	56618457
0.6894709	0.24089731	0.00015824976	0.0016779581	0.037367936	0.030427698	56618487
0.68766385	0.2752856	0.0001847934	0.0013310404	0.031489775	0.004044962	56620061
0.382894	0.6015284	0.00037858423	0.0019331664	0.011252904	0.0020129988	56620084
0.6456736	0.07053227	0.00036217156	0.002664351	0.113608964	0.16715865	56618467
0.45093757	0.5268245	0.00025908812	0.001650664	0.018547032	0.0017812836	56620104
0.09257502	0.8987139	0.00019254042	0.0020287866	0.0037315453	0.0027582261	56620399
0.045241505	0.9521368	7.2221876e-05	0.00032869287	0.0016889811	0.0005317403	56620368
0.06572861	0.93144184	7.0792936e-05	0.00033712666	0.0020094626	0.00041221172	56620378
0.08562742	0.2044702	0.49511927	0.07327552	0.13119832	0.010309267	56618328
0.06525765	0.19246036	0.5903958	0.03744838	0.110939495	0.003498309	56618333
0.28982648	0.41565567	0.025800167	0.07637859	0.048691254	0.14364785	56616394
0.017740965	0.49406737	0.42001715	0.04560545	0.00868205	0.013886955	56620463
0.22083603	0.72483134	0.009105712	0.025729502	0.0088318745	0.010665493	56620499
0.076832384	0.3429251	0.3871144	0.06315215	0.117485456	0.012490474	56620462
0.66436785	0.28901994	0.0013189624	0.0102932565	0.03355497	0.0014450203	56620494
0.06030815	0.5268608	0.029174577	0.22645311	0.1404648	0.01673854	56620461
0.04219106	0.88536084	0.00083083677	0.0039689206	0.03431496	0.033333376	56620510
0.044475663	0.95335597	0.00017530283	0.00048266034	0.0011452109	0.000365189	56620547
0.03761285	0.043679383	0.48558387	0.2871885	0.14388917	0.002046211	56620713
0.049337085	0.057045978	0.74949676	0.050930012	0.09203045	0.0011597527	56620521
0.0061545623	0.0033221387	0.87908083	0.10177827	0.009120574	0.00054354314	56620622
0.028675577	0.5104533	0.0008280502	0.34288585	0.11599497	0.0011622362	56620593
0.3239602	0.09353466	0.019570138	0.27933884	0.28279442	0.00080171315	56620591
0.1736035	0.79648143	0.002134205	0.013492039	0.012094648	0.0021941876	56620562
0.08662934	0.37349907	0.11908229	0.066490225	0.16455702	0.18974207	56620670
0.6301008	0.350985	0.00018780249	0.0011305674	0.01221184	0.005384004	56620726
0.7342018	0.22009277	0.00027863978	0.0020776112	0.03496103	0.00838807	56620730
0.31821534	0.613506	0.0020308236	0.018958997	0.037969034	0.0093197385	56622936
0.07055908	0.9130992	0.001994062	0.002087281	0.008952137	0.0033081966	56622989
0.02325649	0.017085152	0.5641564	0.37204352	0.021944046	0.0015143326	56623703
0.010014359	0.9869327	7.0002425e-05	0.00046146556	0.0011334078	0.0013881561	56623037
0.5673368	0.3880489	0.0045428425	0.018384079	0.019475987	0.0022114133	56623064
0.057871822	0.064323336	0.35246095	0.18751651	0.33577386	0.0020535407	56623672
0.21538658	0.7714762	0.00025944394	0.0023432116	0.008841585	0.001692962	56623086
0.07964667	0.91568655	3.0675164e-05	0.00048644474	0.0038304268	0.0003193129	56623680
0.020734198	0.9554724	4.241573e-05	0.0013855959	0.021700677	0.0006647173	56623681
0.017442057	0.17711198	0.012093471	0.705369	0.08632424	0.0016592984	56623710
0.054341488	0.94423157	1.9198964e-05	0.0002002716	0.0007582748	0.0004492535	56623682
0.054389916	0.6072974	0.16560367	0.13649054	0.021219635	0.014998837	56625547
0.07396763	0.89620453	4.6538567e-05	8.6405395e-05	0.0031726349	0.026522227	56625567
0.07911677	0.8900773	0.00012343482	0.00019191795	0.0014824508	0.029008223	56625552
0.4223571	0.31993392	0.007108687	0.0046367613	0.017376691	0.22858675	56626794
0.12176019	0.8651783	7.869008e-05	6.928763e-05	0.0006758058	0.01223762	56625584
0.21764599	0.69499016	0.0013180253	0.0006336294	0.00857952	0.07683261	56626812
